Date ,Open ,Close 
11-Sep-20,"11,447.80","11,464.45"
14-Sep-20,"11,540.15","11,440.05"
15-Sep-20,"11,487.20","11,521.80"
16-Sep-20,"11,538.45","11,604.55"
17-Sep-20,"11,539.40","11,516.10"
18-Sep-20,"11,584.10","11,504.95"
21-Sep-20,"11,503.80","11,250.55"
22-Sep-20,"11,301.75","11,153.65"
23-Sep-20,"11,258.75","11,131.85"
24-Sep-20,"11,011.00","10,805.55"
25-Sep-20,"10,910.40","11,050.25"
28-Sep-20,"11,140.85","11,227.55"
29-Sep-20,"11,288.60","11,222.40"
30-Sep-20,"11,244.45","11,247.55"
01-Oct-20,"11,364.45","11,416.95"
05-Oct-20,"11,487.80","11,503.35"
06-Oct-20,"11,603.45","11,662.40"
07-Oct-20,"11,679.25","11,738.85"
08-Oct-20,"11,835.40","11,834.60"
09-Oct-20,"11,852.05","11,914.20"
12-Oct-20,"11,973.55","11,930.95"
13-Oct-20,"11,934.65","11,934.50"
14-Oct-20,"11,917.40","11,971.05"
15-Oct-20,"12,023.45","11,680.35"
16-Oct-20,"11,727.40","11,762.45"
19-Oct-20,"11,879.20","11,873.05"
20-Oct-20,"11,861.00","11,896.80"
21-Oct-20,"11,958.55","11,937.65"
22-Oct-20,"11,890.00","11,896.45"
23-Oct-20,"11,957.90","11,930.35"
26-Oct-20,"11,937.40","11,767.75"
27-Oct-20,"11,807.10","11,889.40"
28-Oct-20,"11,922.60","11,729.60"
29-Oct-20,"11,633.30","11,670.80"
30-Oct-20,"11,678.45","11,642.40"
02-Nov-20,"11,697.35","11,669.15"
03-Nov-20,"11,734.45","11,813.50"
04-Nov-20,"11,783.35","11,908.50"
05-Nov-20,"12,062.40","12,120.30"
06-Nov-20,"12,156.65","12,263.55"
09-Nov-20,"12,399.40","12,461.05"
10-Nov-20,"12,556.40","12,631.10"
11-Nov-20,"12,680.60","12,749.15"
12-Nov-20,"12,702.15","12,690.80"
13-Nov-20,"12,659.70","12,719.95"
14-Nov-20,"12,823.35","12,780.25"
17-Nov-20,"12,932.50","12,874.20"
18-Nov-20,"12,860.10","12,938.25"
19-Nov-20,"12,839.50","12,771.70"
20-Nov-20,"12,813.40","12,859.05"
23-Nov-20,"12,960.30","12,926.45"
24-Nov-20,"13,002.60","13,055.15"
25-Nov-20,"13,130.00","12,858.40"
26-Nov-20,"12,906.45","12,987.00"
27-Nov-20,"13,012.05","12,968.95"
01-Dec-20,"13,062.20","13,109.05"
02-Dec-20,"13,121.40","13,113.75"
03-Dec-20,"13,215.30","13,133.90"
04-Dec-20,"13,177.40","13,258.55"
07-Dec-20,"13,264.85","13,355.75"
08-Dec-20,"13,393.85","13,392.95"
09-Dec-20,"13,458.10","13,529.10"
10-Dec-20,"13,488.50","13,478.30"
11-Dec-20,"13,512.30","13,513.85"
14-Dec-20,"13,571.45","13,558.15"
15-Dec-20,"13,547.20","13,567.85"
16-Dec-20,"13,663.10","13,682.70"
17-Dec-20,"13,713.55","13,740.70"
18-Dec-20,"13,764.40","13,760.55"
21-Dec-20,"13,741.90","13,328.40"
22-Dec-20,"13,373.65","13,466.30"
23-Dec-20,"13,473.50","13,601.10"
24-Dec-20,"13,672.15","13,749.25"
28-Dec-20,"13,815.15","13,873.20"
29-Dec-20,"13,910.35","13,932.60"
30-Dec-20,"13,980.90","13,981.95"
31-Dec-20,"13,970.00","13,981.75"
01-Jan-21,"13,996.10","14,018.50"
04-Jan-21,"14,104.35","14,132.90"
05-Jan-21,"14,075.15","14,199.50"
06-Jan-21,"14,240.95","14,146.25"
07-Jan-21,"14,253.75","14,137.35"
08-Jan-21,"14,258.40","14,347.25"
11-Jan-21,"14,474.05","14,484.75"
12-Jan-21,"14,473.80","14,563.45"
13-Jan-21,"14,639.80","14,564.85"
14-Jan-21,"14,550.05","14,595.60"
15-Jan-21,"14,594.35","14,433.70"
18-Jan-21,"14,453.30","14,281.30"
19-Jan-21,"14,371.65","14,521.15"
20-Jan-21,"14,538.30","14,644.70"
21-Jan-21,"14,730.95","14,590.35"
22-Jan-21,"14,583.40","14,371.90"
25-Jan-21,"14,477.80","14,238.90"
27-Jan-21,"14,237.95","13,967.50"
28-Jan-21,"13,810.40","13,817.55"
29-Jan-21,"13,946.60","13,634.60"
01-Feb-21,"13,758.60","14,281.20"
02-Feb-21,"14,481.10","14,647.85"
03-Feb-21,"14,754.90","14,789.95"
04-Feb-21,"14,789.05","14,895.65"
05-Feb-21,"14,952.60","14,924.25"
08-Feb-21,"15,064.30","15,115.80"
09-Feb-21,"15,164.15","15,109.30"
